id,topico,subtopico,dificuldade_fase3,nota,stem,gemma2:2b,phi4-mini:latest,llama3.2:3b,n_modelos_corretos,dificuldade_estimada
f6f5e892b1-f0-d0-r9-q0,Produção e Processo (Medição Fiscal e Sistema de Alívio),Sistema de captação e tratamento de água do mar para injeção no reservatório,Fácil,0.86,"Durante o detalhamento de um FPSO, a equipe discute a posição da caixa de mar (sea chest) em relação à praça de bombas de captação de água do mar. A unidade terá intervenções frequentes nas bombas e válvulas de sucção. Qual justificativa de arranjo é mais coerente para orientar a localização da caixa de mar nesse contexto?",True,True,True,3,Fácil
f6f5e892b1-f0-d0-r9-q2,Produção e Processo (Medição Fiscal e Sistema de Alívio),Sistema de captação e tratamento de água do mar para injeção no reservatório,Média,0.9,"Um FPSO pretende captar água do mar em profundidade por um tubo de aço conectado ao flutuante, com extremidade inferior livre na cota de captação. O projeto busca reduzir risco de falha mecânica durante a operação e também durante a instalação, quando o tubo já está conectado à plataforma. Qual combinação de análises é mais apropriada para sustentar o dimensionamento e os cuidados de instalação desse tubo?",False,False,True,1,Difícil
f6f5e892b1-f0-d0-r9-q3,Produção e Processo (Medição Fiscal e Sistema de Alívio),Sistema de captação e tratamento de água do mar para injeção no reservatório,Média,0.84,"Após a partida de um trem de captação de água do mar, observa-se instabilidade de vazão e ruído intermitente na região de sucção das bombas. Ainda não há um estudo detalhado de NPSH do conjunto, mas a equipe quer adotar uma medida de projeto/arranjo que, por princípio, aumente a margem hidráulica na sucção e reduza a propensão a problemas associados à sucção. Qual ação está mais bem fundamentada?",True,True,True,3,Fácil
f6f5e892b1-f0-d0-r9-q4,Produção e Processo (Medição Fiscal e Sistema de Alívio),Sistema de captação e tratamento de água do mar para injeção no reservatório,Difícil,0.85,"Em um FPSO, estuda-se captar água do mar em maior profundidade para atender à temperatura do sistema de resfriamento. Isso implica um tubo mais longo, com extremidade inferior livre e conexão rígida no topo até a caixa de mar (sea chest), impactando integridade mecânica e perdas na sucção das bombas. Qual abordagem integrada é mais consistente para reduzir o risco global do sistema?",True,True,True,3,Fácil
f6f5e892b1-f0-d0-r10-q1,Produção e Processo (Medição Fiscal e Sistema de Alívio),Sistema de captação e tratamento de água do mar para injeção no reservatório,Média,0.85,"Na checagem do dimensionamento de uma bomba de superfície que envia fluido para um vaso (ex.: vaso de saturação), deseja-se estimar qual pressão deve estar disponível no flange de descarga da bomba para que a pressão requerida seja atendida no vaso. Considerando a composição da pressão no ponto receptor e as perdas ao longo do caminho, qual opção representa melhor o requisito de pressão na descarga da bomba?",False,True,True,2,Média
f6f5e892b1-f0-d0-r10-q2,Produção e Processo (Medição Fiscal e Sistema de Alívio),Sistema de captação e tratamento de água do mar para injeção no reservatório,Média,0.9,"Um FPSO pretende substituir a captação superficial por captação em maior profundidade para obter água do mar em temperatura mais baixa, conectando um tubo de aço ao flutuante com extremidade inferior livre na profundidade de captação. Antes da mudança, qual conjunto de verificações tende a ser mais crítico para garantir a integridade do tubo quando conectado à unidade e sujeito aos movimentos da plataforma?",True,True,True,3,Fácil
f6f5e892b1-f0-d0-r10-q3,Produção e Processo (Medição Fiscal e Sistema de Alívio),Sistema de captação e tratamento de água do mar para injeção no reservatório,Média,0.85,"Na revisão de confiabilidade do sistema de captação de água do mar de um FPSO, foi identificado que uma mudança de traçado na linha de sucção aumentaria o número de acessórios e o comprimento até a bomba. A equipe está preocupada com a margem operacional na sucção e com a propensão a fenômenos indesejáveis associados a maiores perdas de carga. Qual medida de projeto é mais alinhada para mitigar esse tipo de efeito na sucção, mantendo a interface com a caixa de mar?",True,True,True,3,Fácil
f6f5e892b1-f0-d0-r10-q4,Produção e Processo (Medição Fiscal e Sistema de Alívio),Sistema de captação e tratamento de água do mar para injeção no reservatório,Fácil,0.76,"Em uma campanha de limpeza, um FPSO observou dano prematuro em uma bomba de cavidade progressiva que operava com fluido de elevada viscosidade. A investigação apontou períodos de falta de escoamento nas linhas de sucção e descarga, com aquecimento do estator pelo contato com o rotor. Qual ação operacional/de projeto tende a atacar diretamente o mecanismo que leva ao dano descrito?",True,True,True,3,Fácil
f6f5e892b1-f0-d0-r10-q5,Produção e Processo (Medição Fiscal e Sistema de Alívio),Sistema de captação e tratamento de água do mar para injeção no reservatório,Média,0.88,"No detalhamento da tubulação entre a caixa de mar (sea chest) e as bombas de captação de um FPSO, deseja-se reduzir a perda de carga no lado de sucção e, ao mesmo tempo, viabilizar manutenção com bloqueio do trecho e esvaziamento controlado. Qual arranjo tende a oferecer o melhor compromisso entre desempenho hidráulico e facilidade de intervenção?",True,True,True,3,Fácil
f6f5e892b1-f0-d0-r11-q0,Produção e Processo (Medição Fiscal e Sistema de Alívio),Sistema de captação e tratamento de água do mar para injeção no reservatório,Média,0.86,"Em um FPSO em fase de detalhamento, surgiu a proposta de deslocar a caixa de mar para um ponto mais afastado da praça de bombas para liberar espaço para outros equipamentos. A justificativa é que o diâmetro maior da linha compensaria o aumento de comprimento. Considerando boas práticas de arranjo mencionadas para a interface caixa de mar–bombas, qual avaliação tende a ser mais consistente?",True,False,True,2,Média
f6f5e892b1-f0-d0-r11-q1,Produção e Processo (Medição Fiscal e Sistema de Alívio),Sistema de captação e tratamento de água do mar para injeção no reservatório,Fácil,0.87,"Uma bomba de água do mar alimenta um vaso a uma pressão operacional definida. Na revisão do data sheet, a equipe discute como calcular a pressão requerida na descarga da bomba para garantir operação no vaso. Qual expressão representa melhor a lógica de dimensionamento indicada?",True,False,False,1,Difícil
f6f5e892b1-f0-d0-r11-q4,Produção e Processo (Medição Fiscal e Sistema de Alívio),Sistema de captação e tratamento de água do mar para injeção no reservatório,Média,0.73,"Em um FPSO, a bomba de captação de água do mar passa a apresentar ruído e vibração típicos de cavitação quando a vazão é elevada. A equipe sugere como medida principal aumentar a pressão/altura manométrica especificada na descarga, sem modificar o arranjo de entrada. À luz das boas práticas de projeto da ligação com a sea chest (caixa de mar) e de redução de perdas de carga, qual encaminhamento inicial é mais coerente?",True,True,False,2,Média
f6f5e892b1-f0-d0-r11-q5,Produção e Processo (Medição Fiscal e Sistema de Alívio),Sistema de captação e tratamento de água do mar para injeção no reservatório,Média,0.89,"Na seleção preliminar das bombas de captação conectadas à caixa de mar (sea chest), a equipe estima as perdas de carga do circuito (atrito em sucção/descarga, perdas localizadas em conexões e válvulas, equipamentos de superfície e dispositivos a jusante, como elementos de injeção/mistura). Em um workshop, é sugerido “diminuir perdas” instalando vários pontos de drenagem e válvulas de isolamento em série na linha de sucção, bem próximo à bomba, para facilitar intervenções de manutenção. Qual avaliação melhor equilibra operabilidade/manutenção e desempenho hidráulico, de acordo com os princípios descritos?",False,True,True,2,Média
f6f5e892b1-f0-d0-r12-q0,Produção e Processo (Medição Fiscal e Sistema de Alívio),Sistema de captação e tratamento de água do mar para injeção no reservatório,Média,0.87,"Durante a revisão de layout da captação de água do mar em um FPSO, há duas propostas para a posição da caixa de mar (sea chest): (i) próxima à praça de bombas, com linha de sucção curta; (ii) mais afastada, liberando espaço na praça de bombas, porém exigindo maior extensão de sucção com mais acessórios para cruzar estruturas. Considerando a confiabilidade operacional e a manutenção das bombas de captação, qual justificativa técnica sustenta melhor a escolha da opção (i)?",True,True,True,3,Fácil
f6f5e892b1-f0-d0-r12-q2,Produção e Processo (Medição Fiscal e Sistema de Alívio),Sistema de captação e tratamento de água do mar para injeção no reservatório,Média,0.87,"Um FPSO vai instalar um tubo de captação em profundidade para fornecer água do mar mais fria ao sistema (atendendo especificações de temperatura), com a extremidade inferior livre na profundidade de captação. Antes da instalação definitiva, o time precisa selecionar as análises que mais diretamente orientam o dimensionamento mecânico (materiais, ancoragens e conector ao flutuante) e os cuidados de instalação. Qual conjunto é o mais alinhado a esse objetivo?",True,False,True,2,Média
f6f5e892b1-f0-d0-r12-q3,Produção e Processo (Medição Fiscal e Sistema de Alívio),Sistema de captação e tratamento de água do mar para injeção no reservatório,Média,0.85,"Após uma intervenção, foram adicionados um spool com válvula adicional e um novo conjunto de acessórios próximo à sucção das bombas de captação na praça de bombas. Poucos dias depois, surgiram oscilações de vazão e ruído característico na bomba, levando a equipe a suspeitar de degradação das condições de sucção. Sem recorrer a critérios numéricos, qual ação de engenharia está mais consistente com a diretriz de projeto para reduzir o risco associado a perdas na sucção?",True,True,True,3,Fácil
f6f5e892b1-f0-d0-r12-q4,Produção e Processo (Medição Fiscal e Sistema de Alívio),Sistema de captação e tratamento de água do mar para injeção no reservatório,Média,0.86,"Na fase de FEED do sistema de captação e bombeamento de água do mar para injeção/serviços, a operação exige que seja possível retirar uma bomba de captação para manutenção sem comprometer a capacidade de abastecimento das demais, e que intervenções possam ocorrer com isolamento e drenagem controlados. Ao mesmo tempo, deseja-se evitar degradação de sucção por rotas longas e excessos de acessórios. Qual arranjo de alto nível atende melhor a esses objetivos com base nas diretrizes de interface com a caixa de mar e a praça de bombas?",True,True,True,3,Fácil
